dataset bialsites_avg sf_avg sxA_avg sxB_avg ss_avg piA_avg piB_avg thetaA_avg thetaB_avg DtajA_avg DtajB_avg divAB_avg netdivAB_avg minDivAB_avg maxDivAB_avg Gmin_avg Gmax_avg FST_avg nSamA nSamB Lsyno bestModel contig start end
Hmel206022_51 17.9487179487179 0 4.48717948717949 11.2179487179487 2.24358974358974 0.0049933 0.0164642 0.0108411 0.0216823 -1.4407064 -0.7669445 0.0605128 0.0497841 0 0.0897436 0 1.4830509 0.7041084 20 20 78 M2 Hmel206022 689419 694085
Hmel206022_52 13.4615384615385 0 4.48717948717949 8.97435897435897 0 0.0048583 0.0161943 0.0072274 0.0144549 -0.5915501 0.2821539 0.0435897 0.0330634 0 0.0769231 0 1.7647059 0.616973 20 20 39 M2 Hmel206022 697026 705829
Hmel206022_55 32.8125 0 21.875 10.9375 0 0.0378289 0.0118421 0.0352337 0.0176168 0.1727032 -0.5915501 0.084375 0.0595395 0 0.125 0 1.4814815 0.551451 20 20 16 M1 Hmel206022 739128 767016
Hmel206022_6 33.8709677419355 11.2903225806452 16.9354838709677 5.64516129032258 0 0.0096774 0.0032258 0.0272777 0.0090926 -1.7233096 -1.164391 0.0709677 0.0645161 0.0645161 0.1290323 0.9090909 1.8181818 0.8368201 20 20 31 M1 Hmel206022 61566 63539
Hmel206022_7 19.6188340807175 0 13.3408071748879 5.10089686098655 1.17713004484305 0.0233184 0.0100661 0.0233838 0.0101119 -0.0111007 -0.0168451 0.0293722 0.01268 0.0044843 0.058296 0.1526718 1.9847329 0.2803452 20 20 446 M1 Hmel206022 75476 92833
Hmel206022_9 17.2839506172839 2.16049382716049 14.0432098765432 1.08024691358025 0 0.0143275 0.0006173 0.0226192 0.0017399 -1.3297206 -1.164391 0.0333333 0.0258609 0.0123457 0.0555556 0.3703704 1.6666668 0.6396143 20 20 162 M0 Hmel206022 129064 130527
Hmel206023_1 21 0 10.5 10.5 0 0.006 0.0135789 0.0169122 0.0169122 -1.7233096 -0.5264016 0.012 0.0022105 0 0.08 0 6.6666665 0.1037806 20 20 50 M2 Hmel206023 37 3188
Hmel206023_2 9.25925925925926 0 1.85185185185185 6.48148148148148 0.925925925925926 0.0024784 0.011139 0.0044741 0.011931 -1.1913506 -0.223738 0.0338095 0.0270008 0 0.047619 0 1.4084507 0.6703656 20 20 189 M2 Hmel206023 26820 35489
Hmel206023_3 10.8247422680412 0 1.80412371134021 9.02061855670103 0 0.0010309 0.0127509 0.0029059 0.0145294 -1.164391 -0.3745278 0.0412371 0.0343462 0 0.0618557 0 1.5 0.7187873 20 20 97 M3 Hmel206023 36402 37887
Hmel207001_1 15.9090909090909 7.95454545454545 3.97727272727273 3.97727272727273 0 0.0043062 0.0108852 0.0064061 0.0064061 -0.5915502 1.2617587 0.0738636 0.0662679 0.0454545 0.0909091 0.6153847 1.2307693 0.8173201 20 20 44 M2 Hmel207001 4535 9456
Hmel207001_10 9.10404624277457 1.01156069364162 6.06936416184971 2.02312138728324 0 0.0143292 0.0021296 0.0097758 0.0032586 1.4843591 -0.8123519 0.0222543 0.0140249 0.0057803 0.0462428 0.2597402 2.0779219 0.466375 20 20 173 M1 Hmel207001 169513 171841
Hmel207001_11 22.3785166240409 2.68542199488491 14.769820971867 4.47570332480818 0.447570332480818 0.0149414 0.0066362 0.0245104 0.0079298 -1.5419228 -0.5785991 0.0437084 0.0329196 0.0153453 0.0792839 0.3510825 1.8139262 0.6100997 20 20 391 M1 Hmel207001 176604 184540
Hmel207001_12 25 0 15 10 0 0.0133835 0.0108271 0.0241603 0.0161068 -1.1913506 -0.7685717 0.0557143 0.043609 0.0285714 0.0857143 0.5128205 1.5384615 0.6488059 20 20 35 M1 Hmel207001 185598 201397
Hmel207001_4 9.21052631578947 0 0 9.21052631578947 0 0 0.0052632 0 0.0148352 0 -1.164391 0.0026316 0 0 0.0526316 0 19.9999993 0 20 20 19 M3 Hmel207001 81641 100449
Hmel207001_5 23.7864077669903 0 11.8932038834951 10.1941747572816 1.69902912621359 0.010373 0.0094021 0.0218928 0.0191562 -1.773443 -1.6741534 0.0100971 0.0002095 0 0.038835 0 3.8461539 0.0107491 20 20 103 M2 Hmel207001 91571 92473
Hmel207001_6 11.6666666666667 0 5.83333333333333 5.83333333333333 0 0.010101 0.0136364 0.011038 0.011038 -0.1949212 0.5405546 0.0138889 0.0020202 0 0.0666667 0 4.8000002 0.0815633 12 12 30 M3 Hmel207001 105611 116121
Hmel207001_7 20.3488372093023 4.06976744186047 12.2093023255814 4.06976744186047 0 0.0090575 0.0122399 0.0196653 0.0065551 -1.4407064 1.5650274 0.0581395 0.0474908 0.0232558 0.0930233 0.4 1.6000001 0.6957769 20 20 43 M1 Hmel207001 121259 125247
Hmel207001_8 9.375 0 6.25 3.125 0 0.0140977 0.0017857 0.0100668 0.0050334 0.9388573 -1.164391 0.0098214 0.0018797 0 0.0535714 0 5.4545453 0.1082397 20 20 56 M1 Hmel207001 135019 152384
Hmel207001_9 16.2371134020619 1.80412371134021 7.21649484536082 5.41237113402062 1.80412371134021 0.0112317 0.0050461 0.0145294 0.0116235 -0.6944798 -1.6381445 0.0193299 0.011191 0.0103093 0.0412371 0.5333333 2.1333331 0.4135339 20 20 97 M1 Hmel207001 156713 166476
Hmel207002_1 14.327485380117 2.04678362573099 4.09356725146199 7.16374269005848 1.0233918128655 0.0068021 0.0113881 0.0082418 0.0131869 -0.5345039 -0.4597336 0.0270468 0.0179517 0.0175439 0.0526316 0.6486487 1.945946 0.5030293 20 20 171 M3 Hmel207002 5124 18836
Hmel207002_10 21.875 2.05078125 12.98828125 6.15234375 0.68359375 0.0158923 0.0124794 0.0220211 0.0110105 -1.0575351 0.4665236 0.0331055 0.0189196 0.0195312 0.0507812 0.5899705 1.5339232 0.4061569 20 20 256 M0 Hmel207002 149927 158284
Hmel207002_100 10.6060606060606 0 0 5.3030303030303 5.3030303030303 0.0057416 0.0060606 0.0085415 0.017083 -0.5915501 -1.5128357 0.0057576 -0.0001435 0 0.0606061 0 10.5263159 -0.0126316 20 20 33 M3 Hmel207002 1310485 1322388
Hmel207002_102 11.0436893203883 0 6.79611650485437 1.69902912621359 2.54854368932039 0.0087379 0.0042923 0.0150513 0.0068415 -1.4876695 -1.1401268 0.0077184 0.0012034 0 0.0291262 0 3.7735849 0.0865252 20 20 206 M3 Hmel207002 1327186 1332756
Hmel207002_103 5.93220338983051 0 4.44915254237288 1.48305084745763 0 0.0045495 0.0008475 0.0071662 0.0023887 -0.9752421 -1.1643909 0.0029661 0.0002676 0 0.0254237 0 8.5714281 0.0483969 20 20 118 M1 Hmel207002 1333339 1338866
Hmel207002_104 34.4262295081967 0 17.2131147540984 8.60655737704918 8.60655737704918 0.0319241 0.0208801 0.0415873 0.0277249 -0.7990727 -0.7867795 0.0277869 0.0013848 0 0.1147541 0 4.1297935 0.0261934 20 20 61 M3 Hmel207002 1338992 1344479
Hmel207002_105 27.2935779816514 0 12.8440366972477 3.21100917431193 11.2385321100917 0.0327378 0.0163689 0.0387894 0.0232736 -0.5757225 -1.0202506 0.0253211 0.0007677 0 0.0917431 0 3.6231885 0.0157821 20 20 109 M2 Hmel207002 1348889 1356656
Hmel207002_106 22.8260869565217 0 7.60869565217391 8.8768115942029 6.34057971014493 0.0194127 0.0129291 0.0224679 0.0245104 -0.4822739 -1.6961565 0.018442 0.0022712 0 0.057971 0 3.1434185 0.0671856 20 20 138 M3 Hmel207002 1355648 1391033
Hmel207002_107 15.2173913043478 0 3.80434782608696 3.80434782608696 7.60869565217391 0.0203661 0.012357 0.0183828 0.0183828 0.288161 -0.8754998 0.0173913 0.0010297 0 0.0652174 0 3.7500001 0.0312663 20 20 46 M3 Hmel207002 1394172 1401627
Hmel207002_108 23.6486486486486 0 12.2972972972973 6.62162162162162 4.72972972972973 0.0163016 0.0139403 0.0274251 0.0182834 -1.5259384 -0.8527219 0.0216486 0.0065277 0 0.0540541 0 2.4968791 0.181258 20 20 185 M3 Hmel207002 1402694 1412989
Hmel207002_109 14.8305084745763 0 7.41525423728814 1.48305084745763 5.93220338983051 0.0098127 0.0154326 0.0214985 0.0119436 -1.8692877 0.8938526 0.0185593 0.0059367 0 0.0423729 0 2.2831051 0.1943208 20 20 118 M3 Hmel207002 1413127 1414014
Hmel207002_11 24.3670886075949 0 15.506329113924 8.86075949367089 0 0.0153231 0.0091939 0.0249758 0.0142719 -1.2707145 -1.0300274 0.0240506 0.0117921 0 0.0506329 0 2.1052631 0.3303472 20 20 79 M1 Hmel207002 160646 174513
Hmel207002_110 5.83333333333333 0 5.83333333333333 0 0 0.0096491 0 0.0093957 0 0.0632526 0 0.0066667 0.0018421 0 0.0166667 0 2.5000001 0.1637427 20 20 60 M3 Hmel207002 1414327 1426656
Hmel207002_112 24.5 0 7 3.5 14 0.0285263 0.0356842 0.0338244 0.028187 -0.4991681 0.8138649 0.052 0.0198947 0 0.08 0 1.5384616 0.2411483 20 20 50 M3 Hmel207002 1438145 1445370
Hmel207002_113 27.5663716814159 0 13.6283185840708 7.74336283185841 6.19469026548673 0.0214252 0.0162739 0.0319286 0.0224498 -1.3357115 -1.1021005 0.0199469 0.0010973 0 0.0460177 0 2.3070097 0.028989 20 20 565 M3 Hmel207002 1451334 1478664
Hmel207002_114 29.9222797927461 0 13.1476683937824 8.6139896373057 8.16062176165803 0.0228525 0.0216117 0.0343209 0.0270186 -1.3412316 -0.7940853 0.032772 0.0105399 0.0025907 0.0725389 0.0790514 2.2134388 0.1955737 20 20 386 M3 Hmel207002 1486844 1503089
Hmel207002_115 44.0740740740741 0 12.962962962963 16.8518518518519 14.2592592592593 0.0401559 0.0636647 0.0438464 0.0501102 -0.3212025 1.0436587 0.0771852 0.0252749 0.0148148 0.1407407 0.1919386 1.8234165 0.1998012 20 20 135 M3 Hmel207002 1504943 1516443
Hmel207002_116 31.4748201438849 0 15.1079136690647 11.3309352517986 5.03597122302158 0.0205983 0.0193866 0.0324454 0.0263619 -1.3571382 -0.9598008 0.0252518 0.0052594 0 0.0935252 0 3.7037037 0.1188703 20 20 139 M3 Hmel207002 1526938 1531740
Hmel207002_117 21.875 0 10.9375 10.9375 0 0.00625 0.0210526 0.0176168 0.0176168 -1.164391 0.3519527 0.015625 0.0019737 0 0.125 0 8 0.069025 20 20 16 M3 Hmel207002 1533619 1542064
Hmel207002_118 22.5806451612903 0 5.64516129032258 5.64516129032258 11.2903225806452 0.0125637 0.0173175 0.0272777 0.0272777 -1.4407063 -0.9752421 0.035 0.0200594 0 0.0967742 0 2.7649769 0.4077653 20 20 31 M3 Hmel207002 1549903 1560158
Hmel207002_119 27.0220588235294 0 12.8676470588235 9.00735294117647 5.14705882352941 0.0159056 0.0176471 0.029016 0.0227983 -1.6540147 -0.8013513 0.0205515 0.0037752 0 0.0735294 0 3.5778176 0.1034602 20 20 136 M2 Hmel207002 1560418 1612519
Hmel207002_12 29.1666666666667 0 9.72222222222222 9.72222222222222 9.72222222222222 0.0204678 0.0265069 0.0313188 0.0323039 -0.812352 -0.4379404 0.0256173 0.0021299 0 0.1111111 0 4.3373493 0.0381581 20 18 18 M3 Hmel207002 193646 197034
Hmel207002_121 31.5 0 7 15.75 8.75 0.021 0.0336842 0.0253683 0.0394617 -0.5921646 -0.5359524 0.03995 0.0126079 0 0.09 0 2.2528162 0.191246 20 20 100 M3 Hmel207002 1647592 1657374
Hmel207002_122 26.3990267639903 0 15.3284671532847 6.38686131386861 4.68369829683698 0.0196568 0.013446 0.0322333 0.0178312 -1.5660741 -0.9545788 0.0307664 0.014215 0.0097324 0.0559611 0.3163306 1.8189008 0.3057631 20 20 411 M2 Hmel207002 1710185 1750002
Hmel207002_124 15.6929347826087 0 4.7554347826087 6.1820652173913 4.7554347826087 0.0076659 0.0116705 0.015319 0.0176168 -1.8982999 -1.2979598 0.0101766 0.0005084 0 0.0380435 0 3.7383178 0.0262604 20 20 368 M3 Hmel207002 1758497 1787925
Hmel207002_128 26.9230769230769 0 13.4615384615385 13.4615384615385 0 0.0076923 0.0133603 0.0216823 0.0216823 -1.8678776 -1.1111096 0.0115385 0.0010121 0 0.0576923 0 4.9999999 0.0469926 20 20 52 M3 Hmel207002 1799796 1809653
Hmel207002_13 19.0441176470588 0 12.3529411764706 5.14705882352941 1.54411764705882 0.0097523 0.009257 0.0223838 0.0107774 -2.1963284 -0.5117292 0.0127353 0.0032306 0 0.0323529 0 2.5404158 0.1484352 20 20 340 M3 Hmel207002 199049 227901
Hmel207002_133 33.3333333333333 0 16.6666666666667 8.33333333333333 8.33333333333333 0.0223058 0.0180451 0.0402671 0.0268447 -1.1913506 -0.7685717 0.0847619 0.0645865 0 0.1428571 0 1.6853934 0.6214505 20 20 21 M3 Hmel207002 1874176 1878241
Hmel207002_134 27.8761061946903 0 10.8407079646018 15.4867256637168 1.54867256637168 0.0153703 0.0262692 0.0199554 0.0274386 -0.7743948 -0.1511555 0.0307965 0.0099767 0 0.0884956 0 2.8735631 0.1972649 20 20 113 M2 Hmel207002 1878002 1896799
Hmel207002_135 27.6315789473684 0 9.21052631578947 13.8157894736842 4.60526315789474 0.017867 0.033518 0.0222529 0.0296705 -0.5264014 0.3753986 0.0310526 0.0053601 0 0.131579 0 4.2372882 0.0966473 20 20 38 M3 Hmel207002 1928227 1938668
Hmel207002_137 20.0636942675159 0 8.9171974522293 3.34394904458599 7.80254777070064 0.0193094 0.0143144 0.0269302 0.0179535 -1.0442808 -0.7088002 0.0176752 0.0008632 0 0.0636943 0 3.6036036 0.0256557 20 20 157 M3 Hmel207002 1945899 1985917
Hmel207002_14 10.2941176470588 0 10.2941176470588 0 0 0.0085139 0 0.0165806 0 -1.1407037 0 0.0044118 0.0001548 0 0.0294118 0 6.6666664 0.0183066 20 20 34 M3 Hmel207002 239393 251950
Hmel207002_141 19.6875 0 6.5625 4.375 8.75 0.0151316 0.0273026 0.0246636 0.0211402 -1.2707145 0.9289718 0.0231875 0.0019704 0 0.0875 0 3.7735849 0.0454596 20 20 80 M3 Hmel207002 2124583 2125439
Hmel207002_143 12.5 0 6.25 6.25 0 0.0035714 0.0035714 0.0100668 0.0100668 -1.164391 -1.164391 0.0035714 0 0 0.0714286 0 20.0000008 0 20 20 28 M3 Hmel207002 2175947 2181193
Hmel207002_149 5.22388059701493 0 2.61194029850746 2.61194029850746 0 0.002828 0.0014925 0.004207 0.004207 -0.59155 -1.164391 0.0022388 7.86e-05 0 0.0298507 0 13.3333322 0.0183065 20 20 67 M3 Hmel207002 2345334 2350594
Hmel207002_15 38.0434782608696 0 34.2391304347826 0 3.80434782608696 0.0446224 0.0021739 0.061276 0.0061276 -0.9503943 -1.164391 0.0270652 0.003667 0 0.0869565 0 3.2128515 0.0743922 20 20 46 M3 Hmel207002 261542 269025
Hmel207002_150 25 0 10 10 5 0.0193985 0.0169925 0.0241603 0.0241603 -0.5264016 -0.792381 0.0221429 0.0039474 0 0.1142857 0 5.1612907 0.1001145 20 20 35 M2 Hmel207002 2387077 2399564
Hmel207002_153 29.8295454545455 0 13.9204545454545 11.9318181818182 3.97727272727273 0.036244 0.0304426 0.0288276 0.0256245 0.8847323 0.6337131 0.0544318 0.0210885 0 0.1136364 0 2.0876827 0.2449079 20 20 88 M2 Hmel207002 2442491 2456485
Hmel207002_155 28.4235668789809 0 7.80254777070064 15.0477707006369 5.57324840764331 0.0153201 0.0316628 0.0215442 0.0332139 -1.1146542 -0.1853197 0.0281688 0.0046773 0 0.0764331 0 2.7133974 0.0926468 20 20 314 M2 Hmel207002 2480790 2498684
Hmel207002_156 12.962962962963 0 5.18518518518519 5.18518518518519 2.59259259259259 0.0100292 0.0072515 0.0125275 0.0125275 -0.7694442 -1.6249647 0.0090741 0.0004337 0 0.0314815 0 3.4693878 0.0250962 20 20 540 M2 Hmel207002 2506790 2513041
Hmel207002_157 11.2179487179487 0 4.48717948717949 2.24358974358974 4.48717948717949 0.0099865 0.01417 0.0144549 0.0108411 -0.8948903 0.8201202 0.0207051 0.0086269 0 0.0512821 0 2.4767802 0.2680855 20 20 78 M3 Hmel207002 2530958 2580811
Hmel207002_158 9.61538461538461 0 6.31868131868132 1.92307692307692 1.37362637362637 0.0080476 0.0069239 0.0123899 0.0053099 -1.3674784 1.0910876 0.0094819 0.0019962 0.0015699 0.021978 0.1655629 2.3178808 0.1203008 20 20 637 M3 Hmel207002 2583968 2591233
Hmel207002_159 8.33333333333333 0 0 8.33333333333333 0 0 0.0090226 0 0.0134224 0 -0.5915501 0.0047619 0.0002506 0 0.047619 0 9.9999998 0.0277009 20 20 21 M3 Hmel207002 2592456 2609229
Hmel207002_16 10.7456140350877 0 7.67543859649123 3.07017543859649 0 0.0089104 0.0033241 0.0123627 0.0049451 -0.8544555 -0.7685719 0.0065789 0.0004617 0 0.0438596 0 6.6666667 0.0372613 20 20 114 M1 Hmel207002 268778 273492
Hmel207002_160 48.951048951049 0 18.3566433566434 12.2377622377622 18.3566433566434 0.0479573 0.0515274 0.0591335 0.0492779 -0.740813 0.1766802 0.0626573 0.012915 0 0.1398601 0 2.2321429 0.1175023 20 20 143 M3 Hmel207002 2637325 2639656
Hmel207002_161 15.2727272727273 0 10.1818181818182 2.54545454545455 2.54545454545455 0.0165933 0.0102584 0.0204996 0.0081998 -0.724067 0.8461093 0.0150182 0.0015923 0 0.04 0 2.6634382 0.0573347 20 20 275 M3 Hmel207002 2643956 2654391
Hmel207002_162 12.5 0 6.25 6.25 0 0.0035714 0.0035714 0.0100668 0.0100668 -1.164391 -1.164391 0.0035714 0 0 0.0714286 0 20.0000008 0 20 20 28 M3 Hmel207002 2656496 2657908
Hmel207002_163 20.6095041322314 0 9.76239669421488 7.95454545454545 2.89256198347107 0.0147238 0.0183776 0.0203831 0.0174713 -1.0983913 0.2033276 0.0290702 0.0125196 0.0082645 0.0599174 0.2842928 2.0611229 0.2794959 20 20 484 M3 Hmel207002 2701824 2734546
Hmel207002_164 16.6666666666667 0 13.8888888888889 0 2.77777777777778 0.0183793 0.0053467 0.0268447 0.0044741 -1.0049677 0.3519527 0.0136508 0.0017878 0 0.0634921 0 4.6511631 0.0717399 20 20 63 M1 Hmel207002 2739812 2746810
Hmel207002_165 19.5219123505976 0 11.8525896414343 3.48605577689243 4.18326693227092 0.0247222 0.0172992 0.0258287 0.0123529 -0.164739 1.4201514 0.0354183 0.0144076 0.0039841 0.063745 0.1124859 1.799775 0.2601666 20 20 251 M3 Hmel207002 2745972 2765004
Hmel207002_166 27.5280898876404 0 17.6966292134831 7.86516853932584 1.96629213483146 0.0208161 0.0187463 0.0316707 0.0158354 -1.198518 0.562474 0.0238202 0.004039 0 0.0674157 0 2.8301888 0.0947854 20 20 89 M1 Hmel207002 2767097 2777151
Hmel207002_167 10.9375 0 0 10.9375 0 0 0.0183824 0 0.018171 0 0.0219297 0.0104167 0.0012255 0 0.0625 0 5.9999998 0.2102396 12 18 16 M2 Hmel207002 2797596 2798608
Hmel207002_168 37.5 0 12.5 16.6666666666667 8.33333333333333 0.0310777 0.0382832 0.0335559 0.0402671 -0.2582594 -0.1768572 0.0377976 0.0031172 0 0.0952381 0 2.5196851 0.0440627 20 20 84 M3 Hmel207002 2808999 2815446
Hmel207002_169 8.33333333333333 0 8.33333333333333 0 0 0.0111111 0 0.0143507 0 -0.4483185 0 0.0059524 0.0003968 0 0.047619 0 8 -0.0808824 16 20 21 M3 Hmel207002 2826063 2828970
Hmel207002_17 26.25 0 26.25 0 0 0.015 0 0.0422804 0 -1.7233098 0 0.0075 0 0 0.1 0 13.3333338 0 20 20 20 M3 Hmel207002 274376 279716
Hmel207002_170 17.5977653631285 0 5.8659217877095 9.77653631284916 1.95530726256983 0.0111438 0.0144369 0.0125975 0.0188963 -0.3889351 -0.8471361 0.013743 0.0009527 0 0.0391061 0 2.8455285 0.036791 20 20 179 M2 Hmel207002 2830089 2839068
Hmel207002_171 43.75 0 21.875 21.875 0 0.0125 0.0125 0.0352337 0.0352337 -1.5128356 -1.5128356 0.0125 0 0 0.1875 0 14.9999998 0 20 20 16 M2 Hmel207002 2840786 2845506
Hmel207002_172 17.5 0 2.5 5 10 0.0286466 0.0242105 0.0201335 0.0241603 1.2937921 0.0066314 0.0275714 0.0011429 0 0.0714286 0 2.5906737 0.0216949 20 20 70 M3 Hmel207002 2847491 2848334
Hmel207002_173 28 0 14 7 7 0.0393684 0.0174737 0.0338244 0.0225496 0.4377745 -0.5277805 0.0408 0.0123789 0 0.12 0 2.9411766 0.1825804 20 20 25 M1 Hmel207002 2849185 2852554
Hmel207002_174 16.6666666666667 0 8.33333333333333 0 8.33333333333333 0.0258145 0.0210526 0.0268447 0.0134224 -0.0899782 1.0258833 0.022381 -0.0010526 0 0.0952381 0 4.255319 -0.023579 20 20 21 M2 Hmel207002 2854829 2855371
Hmel207002_175 20.4166666666667 0 14.5833333333333 5.83333333333333 0 0.0141228 0.0048246 0.0234891 0.0093957 -1.2201147 -1.1407037 0.01 0.0005263 0 0.0666667 0 6.6666672 0.0277008 20 20 60 M1 Hmel207002 2867819 2868721
Hmel207002_177 14.5833333333333 0 14.5833333333333 0 0 0.0083333 0 0.0234891 0 -1.5128356 0 0.0041667 0 0 0.0416667 0 10.0000009 0 20 20 24 M3 Hmel207002 2879748 2885996
Hmel207002_178 4.54545454545455 0 4.54545454545455 0 0 0.0025974 0 0.0073213 0 -1.5128356 0 0.0012987 0 0 0.012987 0 10.0000002 0 20 20 77 M2 Hmel207002 2886063 2888367
Hmel207002_179 40.1639344262295 0 11.4754098360656 17.2131147540984 11.4754098360656 0.0202761 0.0566868 0.0369665 0.0462081 -1.5217144 0.793002 0.0533607 0.0148792 0 0.1311475 0 2.4577572 0.1654752 20 20 61 M3 Hmel207002 2889348 2911526
Hmel207002_18 28.0864197530864 0 17.2839506172839 7.56172839506173 3.24074074074074 0.0165367 0.0174464 0.0330588 0.0173994 -1.8900797 0.009453 0.0344136 0.017422 0.0061728 0.0740741 0.1793722 2.1524664 0.3446116 20 20 162 M2 Hmel207002 288097 290372
Hmel207002_181 21.3414634146341 0 12.8048780487805 8.53658536585366 0 0.0188703 0.0254172 0.0206246 0.0137497 -0.2271744 1.9895829 0.0353659 0.0132221 0.0243902 0.097561 0.6896552 2.7586206 0.2344239 20 20 41 M2 Hmel207002 2952380 2954216
Hmel207002_183 18.1818181818182 6.06060606060606 7.57575757575758 4.54545454545455 0 0.0100478 0.0050353 0.0122021 0.0073213 -0.6173861 -0.99505 0.0528139 0.0452723 0.038961 0.0779221 0.7377049 1.4754098 0.7548102 20 20 231 M0 Hmel207002 2959176 2996182
Hmel207002_184 24.6794871794872 0 15.7051282051282 8.97435897435897 0 0.0166667 0.0161269 0.025296 0.0144549 -1.1216174 0.3348577 0.0192308 0.002834 0 0.0769231 0 4.0000004 0.0814191 20 20 78 M1 Hmel207002 3000515 3015363
Hmel207002_185 17.9906542056075 0 6.54205607476636 3.27102803738318 8.17757009345794 0.0109198 0.022184 0.0237087 0.0184401 -1.8550181 0.6675462 0.0229439 0.006392 0 0.0560748 0 2.4439918 0.1653044 20 20 107 M3 Hmel207002 3016111 3019289
Hmel207002_187 9.54545454545454 0 9.54545454545454 0 0 0.0054545 0 0.0153747 0 -1.7233098 0 0.0027273 0 0 0.0181818 0 6.666666 0 20 20 55 M3 Hmel207002 3031447 3036245
Hmel207002_19 22.1264367816092 0 14.0804597701149 6.03448275862069 2.01149425287356 0.0295221 0.0056261 0.025919 0.0129595 0.4685157 -1.6381444 0.0283908 0.0108167 0 0.0689655 0 2.4291497 0.2399115 20 20 87 M1 Hmel207002 296391 313916
Hmel207002_190 14.3081761006289 0 7.70440251572327 4.40251572327044 2.20125786163522 0.0087719 0.0079444 0.0159549 0.0106366 -1.5482231 -0.806615 0.0098113 0.0014532 0 0.0314465 0 3.2051282 0.0818609 20 20 159 M3 Hmel207002 3055556 3059243
Hmel207002_191 22.5806451612903 0 16.9354838709677 5.64516129032258 0 0.0224958 0.0097623 0.0272777 0.0090926 -0.5586739 0.1727032 0.0209677 0.0048387 0 0.0645161 0 3.0769232 0.1333333 20 20 62 M1 Hmel207002 3057746 3058156
Hmel207002_193 28.1779661016949 0 16.3135593220339 8.89830508474576 2.96610169491525 0.0300178 0.0144068 0.0310534 0.0191098 -0.1209687 -0.8294603 0.0336017 0.0113894 0 0.0762712 0 2.2698613 0.2082025 20 20 118 M1 Hmel207002 3062969 3067419
Hmel207002_194 42.9245283018868 0 19.811320754717 6.60377358490566 16.5094339622642 0.0632572 0.0480636 0.0585012 0.0372281 0.2883287 0.9569691 0.0691509 0.0134906 0 0.1509434 0 2.1828103 0.1105528 20 20 53 M3 Hmel207002 3068649 3085311
Hmel207002_195 21.4285714285714 0 14.2857142857143 3.57142857142857 3.57142857142857 0.0162191 0.0157895 0.0287622 0.0115049 -1.3343834 0.8731868 0.020102 0.0040977 0 0.0816327 0 4.0609136 0.1160633 20 20 49 M3 Hmel207002 3086060 3086734
Hmel207002_196 16.0919540229885 0 6.70498084291188 5.3639846743295 4.02298850574713 0.0142972 0.0116959 0.0172794 0.0151194 -0.6414479 -0.8288944 0.0172222 0.0042256 0.0038314 0.0421456 0.2224694 2.4471636 0.1429082 20 20 261 M2 Hmel207002 3096155 3101171
Hmel207002_198 48.6111111111111 0 19.4444444444444 19.4444444444444 9.72222222222222 0.0625731 0.0429825 0.0469783 0.0469783 0.8866153 -0.2271743 0.0611111 0.0083333 0 0.2777778 0 4.5454548 0.0749063 20 20 18 M3 Hmel207002 3103305 3111929
Hmel207002_199 26.9791666666667 0 7.29166666666667 8.75 10.9375 0.0238596 0.0358114 0.0293614 0.0317103 -0.7252317 0.5033549 0.0336042 0.0037686 0.0041667 0.0833333 0.1239926 2.4798512 0.0608356 20 20 240 M3 Hmel207002 3116163 3149279
